Q_ID,CL_ID,CL_GENDER,CL_CHILDREN,CL_M_INCOME,DES_CRED_VAL,CL_EDU,CL_HOUSE_SIT,CL_OCCUPATION,Q_DATE,CR_RET_DATE,E_ASSIST,RISK_CALC,CR_DECISION
872,95052253514,M,3,5700.14,1164.14,Higher education,Living with parents,Manager,2023-02-01,2023-08-30,0,3.2,Accepted
873,69061054617,M,0,13902.16,17495.28,Incomplete higher education,Owned house,Self-employed,2023-02-01,2023-12-28,14,3.47,Accepted
874,62050795086,F,3,11505.37,26154.79,Higher education,Owned house,Manager,2023-02-01,2023-09-29,5,3.87,Accepted
875,90060108826,F,4,9129.08,8435.96,Incomplete higher education,Owned house,Laborer,2023-02-01,2024-10-23,0,7.41,Rejected
876,54082230607,F,0,8381.82,26463.35,Incomplete higher education,Owned house,Laborer,2023-02-01,2023-12-28,1,5.86,Accepted
877,49082653304,M,0,12644.61,10078.99,Incomplete higher education,Rented apartment,Manager,2023-02-01,2024-09-23,11,4.21,Accepted
878,66121022262,F,4,6182.54,7735.98,Incomplete higher education,Living with parents,Manager,2023-02-01,2024-02-26,7,5.48,Accepted
879,52021541140,F,1,11489.2,6061.52,Secondary,Owned house,Manager,2023-02-01,2024-10-23,9,5.81,Accepted
880,73121557098,F,3,7642.89,28019.48,Incomplete higher education,Owned house,Laborer,2023-02-01,2024-06-25,8,6.79,Rejected
881,02250151529,M,1,4308.2,5015.14,Secondary,Rented apartment,Laborer,2023-02-08,2024-10-30,0,5.86,Accepted
882,98080128551,F,4,7194.53,5567.69,Secondary,Owned house,Laborer,2023-02-08,2024-08-01,9,7.47,Rejected
883,76030113955,M,3,13867.61,26439.97,Incomplete higher education,Rented apartment,Laborer,2023-02-08,2023-11-05,0,4.03,Accepted
884,84092523205,M,3,10804.66,16518.88,Incomplete higher education,Living with parents,Self-employed,2023-02-08,2024-01-04,12,3.72,Accepted
885,95052253514,F,0,12987.12,17503.02,Secondary,Living with parents,Self-employed,2023-02-08,2024-05-03,0,5.56,Accepted
886,78072047216,M,0,5510.6,1314.82,Incomplete higher education,Owned house,Laborer,2023-02-08,2023-12-05,2,3.13,Accepted
887,87052010339,F,4,6580.99,8023.06,Higher education,Rented apartment,Self-employed,2023-02-08,2023-08-07,6,4.07,Accepted
888,67012322384,F,2,9202.26,29376.32,Incomplete higher education,Living with parents,Self-employed,2023-02-08,2024-12-29,5,5.34,Accepted
889,80021334084,F,4,8710.43,11545.13,Secondary,Owned house,Manager,2023-02-08,2025-01-28,12,6.3,Rejected
890,54013129468,M,0,3421.73,18602.67,Higher education,Living with parents,Laborer,2023-02-08,2024-09-30,4,3.58,Accepted
891,63021189577,F,3,5062.88,9937.47,Incomplete higher education,Owned house,Self-employed,2023-02-08,2024-03-04,5,5.35,Accepted
892,00300710157,F,2,3772.6,26836.23,Secondary,Living with parents,Laborer,2023-02-15,2025-02-04,0,6.59,Rejected
893,85091576284,M,0,13944.62,11847.07,Secondary,Rented apartment,Manager,2023-02-15,2023-11-12,1,3.19,Accepted
894,00322719561,F,0,8967.28,27876.81,Incomplete higher education,Rented apartment,Laborer,2023-02-15,2023-12-12,0,6.19,Rejected
895,84092523205,F,2,8300.92,12773.61,Secondary,Rented apartment,Laborer,2023-02-15,2023-12-12,8,6.0,Rejected
896,70060358225,M,0,11882.52,25820.31,Secondary,Owned house,Manager,2023-02-15,2024-04-10,4,2.64,Accepted
897,70070401069,M,3,12304.41,21897.4,Secondary,Rented apartment,Self-employed,2023-02-15,2024-01-11,8,3.79,Accepted
898,69061054617,F,3,12172.53,20108.74,Higher education,Rented apartment,Self-employed,2023-02-15,2025-02-04,0,3.92,Accepted
899,00300515077,M,4,4901.46,11796.23,Incomplete higher education,Rented apartment,Laborer,2023-02-15,2024-12-06,0,6.24,Rejected
900,74032012341,F,4,6878.73,18265.8,Higher education,Owned house,Self-employed,2023-02-15,2024-09-07,3,4.76,Accepted
901,96061401697,M,2,7965.86,27164.34,Incomplete higher education,Owned house,Manager,2023-02-15,2024-02-10,0,4.51,Accepted
902,85062042011,F,3,6742.84,28785.1,Secondary,Rented apartment,Laborer,2023-02-15,2023-09-13,8,5.76,Accepted
903,62121631200,M,3,10385.46,25151.87,Higher education,Living with parents,Manager,2023-02-15,2024-12-06,9,2.14,Accepted
904,54013129468,M,0,9949.08,4411.5,Incomplete higher education,Rented apartment,Laborer,2023-02-15,2024-11-06,6,3.66,Accepted
905,53123184110,F,2,10382.81,15452.49,Incomplete higher education,Living with parents,Laborer,2023-02-15,2023-12-12,3,5.65,Accepted
906,69110966434,F,1,5607.41,25787.63,Secondary,Owned house,Laborer,2023-02-22,2025-02-11,0,5.94,Accepted
907,65081376645,M,1,11838.35,8885.5,Higher education,Owned house,Manager,2023-02-22,2024-11-13,11,1.44,Accepted
908,83120412747,M,1,5194.55,15073.5,Higher education,Rented apartment,Manager,2023-02-22,2024-05-17,12,2.62,Accepted
909,04242129806,F,0,5213.25,4651.37,Higher education,Owned house,Self-employed,2023-02-22,2023-09-20,0,5.4,Accepted
910,69061054617,F,0,11363.64,5528.12,Higher education,Living with parents,Laborer,2023-02-22,2025-01-12,15,2.7,Accepted
911,86021864391,M,3,5351.16,15873.16,Higher education,Living with parents,Manager,2023-02-22,2023-11-19,14,3.99,Accepted
912,71111822291,F,0,11957.07,12442.7,Higher education,Rented apartment,Laborer,2023-02-22,2024-05-17,0,2.5,Accepted
913,93042658998,F,2,2326.86,25797.55,Higher education,Owned house,Manager,2023-02-22,2023-09-20,12,6.38,Rejected
914,55010218323,M,3,13526.83,1808.52,Incomplete higher education,Living with parents,Manager,2023-02-22,2024-08-15,5,3.99,Accepted
915,65101021967,M,3,6229.15,28608.69,Secondary,Owned house,Manager,2023-02-22,2025-02-11,11,3.27,Accepted
916,73121557098,M,2,6231.07,26200.48,Secondary,Rented apartment,Laborer,2023-02-22,2024-07-16,0,3.11,Accepted
917,85091576284,F,2,14684.49,29457.03,Higher education,Owned house,Manager,2023-03-01,2024-05-24,10,3.75,Accepted
918,76030113955,M,4,9408.47,8653.22,Incomplete higher education,Living with parents,Self-employed,2023-03-01,2024-03-25,14,5.1,Accepted
919,04242129806,M,0,7653.39,5896.38,Incomplete higher education,Owned house,Laborer,2023-03-01,2023-12-26,0,4.94,Accepted
920,81012653730,M,2,11731.48,29208.49,Higher education,Owned house,Laborer,2023-03-01,2024-06-23,8,2.63,Accepted
921,67012322384,M,1,12181.49,22803.96,Secondary,Owned house,Manager,2023-03-01,2025-01-19,0,3.88,Accepted
922,54013129468,F,4,3687.62,4088.22,Secondary,Living with parents,Self-employed,2023-03-01,2024-11-20,3,6.09,Rejected
923,71111368206,M,3,7105.96,28757.29,Secondary,Living with parents,Manager,2023-03-01,2023-10-27,15,4.05,Accepted
924,71102361255,F,0,11274.51,8282.73,Incomplete higher education,Rented apartment,Manager,2023-03-08,2024-08-29,0,4.09,Accepted
925,70060358225,M,0,6208.67,24341.18,Secondary,Living with parents,Laborer,2023-03-08,2024-08-29,0,3.21,Accepted
926,94112976123,M,2,5963.28,9142.84,Higher education,Owned house,Manager,2023-03-08,2023-09-04,0,4.6,Accepted
927,85122904531,M,0,12697.24,14024.07,Higher education,Rented apartment,Manager,2023-03-08,2024-10-28,0,2.3,Accepted
928,86021864391,F,3,14146.81,27549.75,Secondary,Rented apartment,Laborer,2023-03-08,2024-05-01,4,6.46,Rejected
929,85062042011,F,0,6322.13,28732.82,Secondary,Rented apartment,Manager,2023-03-08,2024-05-31,4,4.1,Accepted
930,93042658998,M,1,3215.19,4027.85,Incomplete higher education,Living with parents,Laborer,2023-03-08,2024-08-29,13,5.6,Accepted
931,56101750002,F,4,10716.2,3013.48,Incomplete higher education,Living with parents,Manager,2023-03-08,2024-10-28,2,6.99,Rejected
932,54082230607,F,1,4986.4,2140.0,Secondary,Rented apartment,Laborer,2023-03-08,2023-09-04,1,6.49,Rejected
933,69120948810,F,2,9302.36,6273.23,Higher education,Rented apartment,Laborer,2023-03-08,2024-09-28,15,4.19,Accepted
934,98060195118,F,1,3682.99,2624.6,Higher education,Owned house,Laborer,2023-03-08,2024-07-30,0,5.75,Accepted
935,79121526080,M,0,2229.63,6260.78,Secondary,Owned house,Self-employed,2023-03-08,2024-06-30,13,4.53,Accepted
936,06272456209,F,0,7578.23,19042.67,Secondary,Rented apartment,Self-employed,2023-03-08,2023-11-03,0,7.0,Rejected
937,53123184110,M,4,12497.33,11371.44,Secondary,Rented apartment,Laborer,2023-03-08,2024-03-02,7,3.92,Accepted
938,69110966434,M,0,8585.81,10176.29,Higher education,Living with parents,Laborer,2023-03-15,2023-10-11,0,1.31,Accepted
939,85091576284,F,0,11967.29,22605.86,Incomplete higher education,Living with parents,Laborer,2023-03-15,2025-02-02,15,4.24,Accepted
940,52021290757,M,2,14550.84,22561.07,Incomplete higher education,Owned house,Manager,2023-03-15,2024-06-07,1,3.66,Accepted
941,94112976123,F,4,9775.04,5384.29,Secondary,Rented apartment,Laborer,2023-03-15,2024-07-07,3,6.1,Rejected
942,81012653730,M,1,2206.02,3161.92,Secondary,Owned house,Manager,2023-03-15,2024-04-08,4,3.81,Accepted
943,71111822291,F,2,4672.91,6809.95,Secondary,Rented apartment,Self-employed,2023-03-15,2023-11-10,0,6.07,Rejected
944,86082859764,M,0,6755.76,22710.31,Incomplete higher education,Owned house,Manager,2023-03-15,2023-10-11,9,3.27,Accepted
945,57071759664,M,4,6480.31,9293.96,Incomplete higher education,Living with parents,Manager,2023-03-15,2024-07-07,1,5.36,Accepted
946,98080128551,F,4,6094.94,28763.67,Higher education,Living with parents,Manager,2023-03-22,2024-09-12,3,6.15,Rejected
947,85122904531,M,1,13758.77,7845.53,Higher education,Rented apartment,Manager,2023-03-22,2023-12-17,5,1.98,Accepted
948,81012653730,M,4,5010.79,7357.47,Higher education,Owned house,Manager,2023-03-22,2024-07-14,0,2.58,Accepted
949,64120916979,M,1,9906.96,20630.37,Incomplete higher education,Owned house,Self-employed,2023-03-22,2024-10-12,0,2.82,Accepted
950,98060195118,F,3,4982.92,2739.06,Secondary,Owned house,Laborer,2023-03-22,2024-10-12,0,6.58,Rejected
951,49082653304,F,2,13463.49,3359.38,Secondary,Owned house,Self-employed,2023-03-22,2024-10-12,12,5.55,Accepted
952,66121022262,M,1,3931.15,23765.5,Higher education,Rented apartment,Laborer,2023-03-22,2024-08-13,13,2.64,Accepted
953,85091576284,F,0,2377.0,17689.17,Incomplete higher education,Rented apartment,Manager,2023-03-29,2024-05-22,13,6.21,Rejected
954,98080128551,M,2,2932.83,23651.78,Secondary,Rented apartment,Self-employed,2023-03-29,2024-07-21,0,5.04,Accepted
955,97082451067,F,2,11909.68,17657.97,Secondary,Owned house,Manager,2023-03-29,2023-12-24,0,5.35,Accepted
956,85122904531,F,1,9978.55,19353.27,Higher education,Living with parents,Self-employed,2023-03-29,2024-01-23,15,4.43,Accepted
957,89061397766,F,1,11650.36,8983.34,Secondary,Owned house,Manager,2023-03-29,2024-12-18,3,6.14,Rejected
958,03241917061,M,1,3192.56,6888.26,Higher education,Rented apartment,Laborer,2023-03-29,2024-08-20,7,3.54,Accepted
959,93042658998,F,1,4577.29,18364.38,Higher education,Living with parents,Self-employed,2023-03-29,2024-12-18,0,5.21,Accepted
960,49102430372,M,4,14121.43,12001.18,Secondary,Owned house,Laborer,2023-03-29,2024-02-22,8,4.71,Accepted
961,81100645552,F,3,12388.2,9665.94,Higher education,Owned house,Manager,2023-04-05,2025-03-25,2,5.3,Accepted
962,98080128551,M,1,10677.41,18084.98,Secondary,Owned house,Manager,2023-04-05,2024-01-30,0,4.48,Accepted
963,52021290757,F,4,14955.41,4972.07,Higher education,Rented apartment,Manager,2023-04-05,2024-08-27,11,4.54,Accepted
964,50011817748,M,0,8310.18,19770.49,Incomplete higher education,Rented apartment,Self-employed,2023-04-05,2024-07-28,7,3.39,Accepted
965,06231712601,M,1,4917.47,5781.69,Secondary,Owned house,Manager,2023-04-05,2023-12-31,0,5.65,Accepted
966,97082451067,F,1,11586.69,23668.0,Secondary,Living with parents,Laborer,2023-04-05,2024-07-28,0,5.32,Accepted
967,89061397766,M,0,11320.29,15161.85,Secondary,Owned house,Manager,2023-04-05,2024-01-30,5,3.08,Accepted
968,72082657106,F,4,3193.21,9715.2,Higher education,Living with parents,Self-employed,2023-04-05,2024-11-25,1,4.72,Accepted
969,64120916979,F,2,4441.66,26113.93,Incomplete higher education,Living with parents,Self-employed,2023-04-05,2024-07-28,0,5.03,Accepted
970,56101750002,F,4,7153.22,12356.64,Incomplete higher education,Rented apartment,Manager,2023-04-05,2024-11-25,12,5.97,Accepted
971,90060108826,F,1,11860.77,18336.05,Secondary,Rented apartment,Laborer,2023-04-05,2024-08-27,0,6.65,Rejected
972,99030385221,F,4,10973.58,17595.94,Incomplete higher education,Living with parents,Self-employed,2023-04-05,2024-11-25,0,6.11,Rejected
973,06222716742,M,1,14285.81,8772.26,Secondary,Rented apartment,Laborer,2023-04-12,2024-08-04,0,5.47,Accepted
974,97082451067,F,1,11048.59,28844.41,Higher education,Rented apartment,Laborer,2023-04-12,2024-03-07,6,5.25,Accepted
975,65032060200,M,4,11945.98,25579.13,Higher education,Owned house,Self-employed,2023-04-12,2025-04-01,8,3.9,Accepted
976,04293056463,F,4,9476.71,22589.18,Secondary,Rented apartment,Manager,2023-04-12,2025-03-02,12,6.72,Rejected
977,62061949013,M,1,8587.6,3555.31,Higher education,Living with parents,Manager,2023-04-12,2025-04-01,13,1.63,Accepted
978,90060108826,F,3,12423.43,6207.24,Secondary,Rented apartment,Laborer,2023-04-12,2024-03-07,0,7.0,Rejected
979,67012322384,M,2,2009.64,11713.28,Higher education,Owned house,Laborer,2023-04-12,2024-12-02,14,3.43,Accepted
980,82050916674,F,3,13765.34,1464.92,Incomplete higher education,Rented apartment,Manager,2023-04-12,2023-10-09,15,6.51,Rejected
981,03231529813,F,3,9716.69,25514.1,Incomplete higher education,Owned house,Self-employed,2023-04-19,2023-10-16,0,6.94,Rejected
982,85091576284,M,1,7853.6,11241.98,Higher education,Rented apartment,Self-employed,2023-04-19,2024-02-13,0,2.58,Accepted
983,00322719561,F,2,7943.08,7369.4,Incomplete higher education,Living with parents,Self-employed,2023-04-19,2025-01-08,0,7.26,Rejected
984,78072047216,M,3,11749.71,22488.38,Secondary,Living with parents,Self-employed,2023-04-19,2024-01-14,1,3.66,Accepted
985,79032687228,M,2,4432.64,17353.6,Higher education,Rented apartment,Self-employed,2023-04-19,2025-02-07,9,3.03,Accepted
986,93042658998,F,3,14396.23,6879.0,Higher education,Rented apartment,Laborer,2023-04-19,2024-06-12,4,4.84,Accepted
987,49082653304,M,2,11229.39,18572.73,Secondary,Owned house,Manager,2023-04-19,2025-02-07,3,3.21,Accepted
988,55021571643,M,4,5357.64,5892.2,Higher education,Living with parents,Self-employed,2023-04-19,2024-05-13,5,3.03,Accepted
989,53101123313,F,4,7467.61,25744.32,Incomplete higher education,Rented apartment,Manager,2023-04-19,2025-03-09,12,6.32,Rejected
990,81100645552,M,0,3367.42,25466.38,Secondary,Living with parents,Self-employed,2023-04-26,2024-04-20,0,3.85,Accepted
991,71102361255,M,0,4823.93,2441.13,Secondary,Owned house,Self-employed,2023-04-26,2025-03-16,0,3.46,Accepted
992,04293056463,M,3,9509.66,17842.56,Incomplete higher education,Owned house,Manager,2023-04-26,2024-08-18,6,5.68,Accepted
993,52122297724,F,1,12881.78,26766.41,Higher education,Owned house,Self-employed,2023-04-26,2024-07-19,3,3.16,Accepted
994,87031573094,F,0,11560.61,9986.46,Secondary,Rented apartment,Laborer,2023-04-26,2023-12-22,2,5.62,Accepted
995,54082230607,M,3,14804.54,20802.17,Higher education,Living with parents,Manager,2023-04-26,2025-03-16,7,2.5,Accepted
996,82050916674,F,3,3379.81,9037.08,Secondary,Owned house,Self-employed,2023-04-26,2024-08-18,1,5.21,Accepted
997,53123184110,F,1,7737.18,11317.15,Incomplete higher education,Owned house,Laborer,2023-04-26,2024-07-19,12,5.97,Accepted
998,71111368206,F,3,5788.76,3643.18,Incomplete higher education,Living with parents,Self-employed,2023-04-26,2023-10-23,1,5.36,Accepted
999,57041540549,M,2,14433.2,1356.36,Incomplete higher education,Owned house,Laborer,2023-04-26,2024-01-21,9,4.87,Accepted
1000,81100645552,M,1,10071.47,13702.95,Secondary,Rented apartment,Self-employed,2023-05-03,2024-07-26,13,4.7,Accepted
1001,50011817748,M,3,14955.06,28967.5,Secondary,Owned house,Laborer,2023-05-03,2023-11-29,15,4.85,Accepted
1002,04293056463,F,4,12205.32,14966.63,Incomplete higher education,Living with parents,Manager,2023-05-03,2025-03-23,0,6.19,Rejected
1003,72082657106,M,2,14003.33,14229.6,Incomplete higher education,Owned house,Laborer,2023-05-03,2025-01-22,8,4.59,Accepted
1004,49102430372,M,4,9320.48,3424.86,Incomplete higher education,Owned house,Manager,2023-05-03,2024-01-28,12,4.76,Accepted
1005,84060591192,M,4,6752.75,27496.86,Incomplete higher education,Living with parents,Self-employed,2023-05-03,2023-12-29,10,3.93,Accepted
1006,88122040605,F,2,3115.24,15555.54,Secondary,Living with parents,Laborer,2023-05-03,2023-10-30,3,6.6,Rejected
1007,06272456209,M,3,9581.42,15161.06,Higher education,Living with parents,Manager,2023-05-03,2023-12-29,0,3.44,Accepted
1008,62121631200,F,1,9414.42,25171.92,Secondary,Owned house,Self-employed,2023-05-03,2024-04-27,9,4.75,Accepted
1009,55071054089,M,1,3035.18,25390.76,Secondary,Living with parents,Laborer,2023-05-03,2024-05-27,12,3.88,Accepted
1010,82050916674,F,4,14742.54,29042.34,Higher education,Owned house,Manager,2023-05-03,2024-01-28,6,3.97,Accepted
1011,55010218323,F,0,4098.43,7755.17,Incomplete higher education,Owned house,Manager,2023-05-03,2025-03-23,2,6.4,Rejected
1012,91072147403,M,2,8523.39,5623.18,Incomplete higher education,Owned house,Manager,2023-05-10,2024-05-04,0,5.52,Accepted
1013,04242129806,F,0,4746.9,1800.63,Higher education,Rented apartment,Self-employed,2023-05-10,2023-12-06,8,4.7,Accepted
1014,74032012341,M,3,7741.16,20042.22,Incomplete higher education,Rented apartment,Manager,2023-05-10,2024-10-01,0,3.93,Accepted
1015,90060108826,F,0,6572.04,21251.74,Incomplete higher education,Living with parents,Manager,2023-05-10,2025-03-30,10,6.66,Rejected
1016,68041437034,F,2,5686.67,6405.14,Incomplete higher education,Owned house,Laborer,2023-05-10,2025-02-28,7,5.31,Accepted
1017,54082230607,M,4,10536.32,10894.92,Incomplete higher education,Owned house,Self-employed,2023-05-10,2024-10-01,14,4.65,Accepted
1018,55071054089,M,3,3461.8,13832.91,Secondary,Living with parents,Self-employed,2023-05-10,2025-01-29,6,4.88,Accepted
1019,03231529813,M,4,14576.71,1465.15,Incomplete higher education,Owned house,Laborer,2023-05-17,2023-11-13,11,5.82,Accepted
1020,76030113955,F,2,11755.49,24678.82,Secondary,Owned house,Self-employed,2023-05-17,2025-01-06,3,4.52,Accepted
1021,52021290757,F,3,11135.31,16771.3,Incomplete higher education,Rented apartment,Self-employed,2023-05-17,2024-06-10,5,6.04,Rejected
1022,50011817748,F,0,14584.23,9747.98,Incomplete higher education,Living with parents,Self-employed,2023-05-17,2025-01-06,4,4.9,Accepted
1023,87052010339,F,2,2492.87,16282.52,Incomplete higher education,Rented apartment,Laborer,2023-05-17,2023-11-13,3,5.35,Accepted
1024,03221732711,F,2,10493.6,23043.64,Higher education,Living with parents,Laborer,2023-05-17,2024-02-11,4,5.69,Accepted
1025,52122297724,M,3,9274.53,29328.74,Higher education,Living with parents,Laborer,2023-05-17,2024-09-08,10,2.87,Accepted
1026,03241917061,M,2,11157.28,12128.55,Incomplete higher education,Living with parents,Manager,2023-05-17,2023-12-13,0,6.3,Rejected
1027,49102430372,M,4,5288.13,5344.49,Secondary,Owned house,Manager,2023-05-17,2024-04-11,10,4.39,Accepted
1028,54013129468,F,3,8858.81,15904.48,Incomplete higher education,Owned house,Self-employed,2023-05-17,2024-06-10,5,5.26,Accepted
1029,71111368206,F,1,6988.17,1520.12,Secondary,Living with parents,Self-employed,2023-05-17,2024-03-12,0,6.05,Rejected
1030,63021189577,F,4,5808.74,25582.17,Higher education,Living with parents,Self-employed,2023-05-17,2024-04-11,14,4.79,Accepted
1031,00300710157,F,1,9352.59,24699.6,Secondary,Living with parents,Self-employed,2023-05-24,2025-03-14,0,5.78,Accepted
1032,85051410165,M,2,4625.52,24385.72,Higher education,Living with parents,Laborer,2023-05-24,2023-12-20,9,3.88,Accepted
1033,65032060200,M,1,12395.79,4722.88,Secondary,Rented apartment,Manager,2023-05-24,2024-10-15,3,3.39,Accepted
1034,69061054617,F,3,7208.86,4620.26,Incomplete higher education,Owned house,Laborer,2023-05-24,2025-05-13,13,5.93,Accepted
1035,04293056463,M,2,13200.96,4052.33,Higher education,Owned house,Laborer,2023-05-24,2024-01-19,2,4.37,Accepted
1036,00300515077,M,4,10028.08,12155.54,Secondary,Living with parents,Manager,2023-05-24,2024-11-14,0,5.89,Accepted
1037,74032012341,F,4,4171.07,16252.09,Higher education,Owned house,Manager,2023-05-24,2023-11-20,15,5.67,Accepted
1038,03221732711,F,0,7004.3,14162.33,Secondary,Owned house,Self-employed,2023-05-24,2023-11-20,0,5.51,Accepted
1039,81012653730,F,0,13684.22,27581.64,Incomplete higher education,Owned house,Manager,2023-05-24,2024-10-15,9,4.65,Accepted
1040,75101570341,F,3,2480.96,26091.43,Higher education,Owned house,Laborer,2023-05-24,2025-01-13,7,4.05,Accepted
1041,90060108826,M,1,12270.17,4463.51,Higher education,Living with parents,Manager,2023-05-24,2024-12-14,15,2.23,Accepted
1042,52021541140,M,4,5967.72,1688.17,Higher education,Owned house,Laborer,2023-05-24,2025-01-13,1,3.11,Accepted
1043,54052861607,M,0,5204.36,8264.9,Higher education,Owned house,Laborer,2023-05-24,2024-07-17,6,2.96,Accepted
1044,71111368206,F,3,3290.36,21810.13,Higher education,Rented apartment,Laborer,2023-05-24,2025-01-13,2,5.25,Accepted
1045,06222716742,M,3,10550.65,7101.26,Secondary,Rented apartment,Manager,2023-05-31,2025-03-21,0,6.11,Rejected
1046,85091576284,M,0,8572.88,24035.34,Secondary,Rented apartment,Self-employed,2023-05-31,2024-06-24,11,3.42,Accepted
1047,79032687228,M,3,9000.54,21762.68,Secondary,Rented apartment,Manager,2023-05-31,2025-03-21,13,4.71,Accepted
1048,62081600060,M,1,6800.6,7036.49,Incomplete higher education,Rented apartment,Self-employed,2023-05-31,2024-06-24,13,3.19,Accepted
1049,69061054617,M,3,11676.41,14037.86,Secondary,Rented apartment,Self-employed,2023-05-31,2025-05-20,7,3.33,Accepted
1050,49042513169,F,3,13641.84,3163.32,Higher education,Living with parents,Self-employed,2023-05-31,2024-04-25,10,4.93,Accepted
1051,87031573094,M,0,5688.59,20445.03,Incomplete higher education,Rented apartment,Laborer,2023-05-31,2025-04-20,14,2.95,Accepted
1052,69120948810,M,1,13907.87,23901.64,Incomplete higher education,Rented apartment,Laborer,2023-05-31,2024-11-21,0,3.97,Accepted
1053,67012322384,M,1,13074.41,26308.15,Incomplete higher education,Living with parents,Manager,2023-05-31,2024-08-23,3,3.25,Accepted
1054,55021571643,F,2,8723.41,3775.91,Higher education,Owned house,Manager,2023-05-31,2024-08-23,4,3.66,Accepted
1055,55071054089,M,3,2278.21,24418.73,Incomplete higher education,Living with parents,Self-employed,2023-05-31,2024-11-21,2,5.7,Accepted
1056,03231529813,F,1,6600.24,4561.5,Secondary,Living with parents,Self-employed,2023-06-07,2024-02-02,0,6.5,Rejected
1057,65081376645,F,2,4502.32,16803.09,Incomplete higher education,Rented apartment,Laborer,2023-06-07,2024-07-31,11,5.37,Accepted
1058,76030113955,F,2,5782.72,27754.02,Secondary,Owned house,Laborer,2023-06-07,2025-04-27,0,6.36,Rejected
1059,70070401069,M,2,9027.92,27486.8,Incomplete higher education,Rented apartment,Manager,2023-06-07,2025-04-27,1,4.13,Accepted
1060,65032060200,M,4,4894.29,12136.61,Higher education,Owned house,Manager,2023-06-07,2024-11-28,0,4.02,Accepted
1061,69061054617,M,0,10923.01,14182.93,Incomplete higher education,Living with parents,Self-employed,2023-06-07,2024-03-03,1,3.52,Accepted
1062,85122904531,F,1,7503.98,6159.93,Incomplete higher education,Living with parents,Laborer,2023-06-07,2024-10-29,0,4.73,Accepted
1063,87052010339,M,1,5404.49,3467.88,Incomplete higher education,Rented apartment,Laborer,2023-06-07,2024-03-03,5,3.69,Accepted
1064,98051297203,F,4,10821.34,22097.9,Secondary,Living with parents,Self-employed,2023-06-07,2024-11-28,0,7.51,Rejected
1065,75101570341,F,0,4067.9,21803.88,Higher education,Living with parents,Manager,2023-06-07,2024-04-02,7,4.08,Accepted
1066,93042658998,F,4,11436.23,11194.66,Secondary,Living with parents,Manager,2023-06-07,2024-12-28,5,6.36,Rejected
1067,98060195118,M,0,5310.01,16305.58,Incomplete higher education,Owned house,Self-employed,2023-06-07,2023-12-04,12,3.87,Accepted
1068,55071054089,F,2,2927.44,10617.08,Secondary,Owned house,Laborer,2023-06-07,2024-05-02,5,5.18,Accepted
1069,53062707551,F,2,12192.35,12093.93,Secondary,Rented apartment,Self-employed,2023-06-07,2023-12-04,6,6.57,Rejected
1070,65081376645,M,0,6350.03,8973.98,Incomplete higher education,Living with parents,Self-employed,2023-06-14,2023-12-11,1,2.85,Accepted
1071,83120412747,M,2,6199.67,26733.66,Secondary,Living with parents,Laborer,2023-06-14,2025-02-03,8,3.63,Accepted
1072,49042513169,M,3,9173.23,3699.01,Higher education,Owned house,Manager,2023-06-14,2024-01-10,15,2.75,Accepted
1073,86021864391,M,1,3277.38,27678.13,Incomplete higher education,Owned house,Self-employed,2023-06-14,2024-12-05,4,3.47,Accepted
1074,90060108826,M,1,10421.12,13527.13,Secondary,Owned house,Laborer,2023-06-14,2024-04-09,15,3.73,Accepted
1075,86082859764,M,2,9161.97,16153.23,Higher education,Owned house,Self-employed,2023-06-14,2025-01-04,6,2.45,Accepted
1076,69120948810,F,2,2204.52,17060.55,Incomplete higher education,Owned house,Self-employed,2023-06-14,2024-12-05,2,5.44,Accepted
1077,88122040605,F,3,10587.48,17532.91,Higher education,Rented apartment,Manager,2023-06-14,2024-07-08,1,4.25,Accepted
1078,80021334084,M,1,4141.92,27060.55,Higher education,Rented apartment,Manager,2023-06-14,2024-03-10,2,2.43,Accepted
1079,06272456209,M,1,13738.74,2121.07,Higher education,Owned house,Self-employed,2023-06-14,2024-07-08,0,3.85,Accepted
1080,69110966434,F,4,11561.24,7684.6,Incomplete higher education,Owned house,Self-employed,2023-06-21,2024-01-17,12,6.12,Rejected
1081,00322719561,F,4,13985.92,2722.91,Incomplete higher education,Owned house,Laborer,2023-06-21,2024-11-12,0,6.52,Rejected
1082,94112548655,F,0,8927.86,13840.22,Secondary,Living with parents,Laborer,2023-06-21,2024-12-12,1,5.25,Accepted
1083,98080128551,M,0,10772.24,29393.76,Incomplete higher education,Rented apartment,Self-employed,2023-06-21,2024-02-16,0,3.23,Accepted
1084,04293056463,F,2,10097.32,8663.21,Incomplete higher education,Rented apartment,Manager,2023-06-21,2024-01-17,0,6.09,Rejected
1085,55010441008,F,2,3818.12,20207.87,Secondary,Living with parents,Manager,2023-06-21,2024-01-17,12,5.17,Accepted
1086,81012653730,M,0,6370.85,5478.64,Higher education,Living with parents,Manager,2023-06-21,2024-01-17,1,1.94,Accepted
1087,86021864391,M,4,3093.33,22729.61,Higher education,Owned house,Manager,2023-06-21,2024-10-13,0,3.34,Accepted
1088,67012322384,F,0,5988.75,19059.26,Incomplete higher education,Owned house,Laborer,2023-06-21,2024-12-12,7,4.05,Accepted
