Q_ID,CL_ID,CL_GENDER,CL_CHILDREN,CL_M_INCOME,DES_CRED_VAL,CL_EDU,CL_HOUSE_SIT,CL_OCCUPATION,Q_DATE,CR_RET_DATE,E_ASSIST,RISK_CALC,CR_DECISION
218,59040538996,F,3,12660.67,11205.32,Secondary,Living with parents,Laborer,2021-11-03,2023-05-27,6,4.54,Accepted
219,01311928834,F,1,13072.91,17562.45,Incomplete higher education,Living with parents,Manager,2021-11-03,2023-07-26,0,6.14,Rejected
220,03260473046,M,1,14884.89,15243.01,Incomplete higher education,Rented apartment,Laborer,2021-11-03,2023-01-27,0,4.53,Accepted
221,58072450512,F,2,5205.44,28597.49,Higher education,Rented apartment,Manager,2021-11-03,2023-01-27,2,5.07,Accepted
222,79031550799,M,0,4800.6,4072.31,Higher education,Owned house,Laborer,2021-11-03,2022-12-28,7,2.39,Accepted
223,61091519319,F,3,11641.18,20863.09,Incomplete higher education,Owned house,Manager,2021-11-03,2023-10-24,6,5.22,Accepted
224,72062818713,M,0,5748.64,29903.63,Secondary,Owned house,Manager,2021-11-03,2023-06-26,6,2.49,Accepted
225,92091956796,F,0,11217.76,21653.08,Secondary,Rented apartment,Laborer,2021-11-03,2023-10-24,1,4.59,Accepted
226,66120934357,M,1,13575.3,7612.07,Incomplete higher education,Owned house,Laborer,2021-11-10,2023-10-31,4,3.45,Accepted
227,56111131979,M,1,2294.82,1774.61,Higher education,Owned house,Manager,2021-11-10,2023-05-04,5,2.62,Accepted
228,52080256464,F,3,12090.83,25363.88,Incomplete higher education,Rented apartment,Laborer,2021-11-10,2023-07-03,2,5.99,Accepted
229,70070850929,M,1,3487.55,22433.22,Incomplete higher education,Rented apartment,Manager,2021-11-10,2022-10-06,0,4.49,Accepted
230,01311928834,M,4,12638.65,26791.22,Secondary,Rented apartment,Self-employed,2021-11-10,2023-07-03,7,6.13,Rejected
231,01230101756,F,4,7219.93,22332.76,Secondary,Living with parents,Manager,2021-11-10,2023-07-03,0,6.71,Rejected
232,92091956796,M,1,11211.88,15917.59,Secondary,Living with parents,Self-employed,2021-11-10,2023-05-04,0,4.39,Accepted
233,96031852314,M,2,12653.13,17031.62,Secondary,Rented apartment,Laborer,2021-11-10,2022-08-07,0,5.52,Accepted
234,76040656560,M,4,11909.9,13361.48,Higher education,Owned house,Manager,2021-11-17,2023-10-08,4,3.49,Accepted
235,66120934357,M,1,9020.2,15538.78,Incomplete higher education,Owned house,Manager,2021-11-17,2023-02-10,0,3.11,Accepted
236,58020426094,F,2,3528.71,9325.55,Higher education,Living with parents,Manager,2021-11-17,2022-10-13,4,4.13,Accepted
237,61051193413,F,4,2012.52,11976.36,Secondary,Rented apartment,Self-employed,2021-11-17,2023-06-10,7,5.38,Accepted
238,93060411492,M,4,13224.83,6751.92,Higher education,Owned house,Manager,2021-11-17,2023-06-10,5,4.09,Accepted
239,64020831292,M,0,7064.11,23732.79,Incomplete higher education,Rented apartment,Manager,2021-11-17,2022-05-16,3,4.11,Accepted
240,84060673703,F,3,4461.48,9427.42,Secondary,Living with parents,Self-employed,2021-11-17,2023-04-11,6,5.93,Accepted
241,65122618829,F,4,11288.44,6403.94,Incomplete higher education,Rented apartment,Laborer,2021-11-17,2023-05-11,6,5.42,Accepted
242,58070486357,F,0,6894.86,9738.08,Secondary,Rented apartment,Laborer,2021-11-17,2023-05-11,5,4.55,Accepted
243,79031550799,M,2,10899.34,8259.93,Higher education,Rented apartment,Manager,2021-11-17,2023-04-11,2,2.67,Accepted
244,58122542971,M,2,6265.66,13049.34,Incomplete higher education,Rented apartment,Laborer,2021-11-17,2022-12-12,3,3.99,Accepted
245,51031167016,M,2,7476.5,14546.22,Higher education,Living with parents,Self-employed,2021-11-17,2023-04-11,7,3.57,Accepted
246,89042696033,M,3,11345.78,22202.93,Higher education,Living with parents,Self-employed,2021-11-17,2022-10-13,6,2.85,Accepted
247,49051037293,M,3,12515.11,3998.38,Higher education,Living with parents,Manager,2021-11-24,2023-08-16,3,3.64,Accepted
248,98082920521,F,2,9733.4,18671.28,Higher education,Owned house,Manager,2021-11-24,2023-06-17,0,4.25,Accepted
249,98052890107,F,4,2484.01,16911.67,Incomplete higher education,Rented apartment,Manager,2021-11-24,2022-08-21,0,7.43,Rejected
250,05303184672,M,4,8125.8,5068.13,Secondary,Rented apartment,Manager,2021-11-24,2023-09-15,0,5.3,Accepted
251,02213031967,F,2,4909.23,19893.33,Secondary,Owned house,Manager,2021-11-24,2023-10-15,0,6.96,Rejected
252,91040549896,F,0,3574.48,18897.98,Incomplete higher education,Rented apartment,Self-employed,2021-11-24,2022-09-20,0,6.81,Rejected
253,56111131979,M,1,14079.74,3730.07,Secondary,Rented apartment,Self-employed,2021-12-01,2022-09-27,5,2.8,Accepted
254,60010878563,F,0,14836.09,22795.94,Incomplete higher education,Rented apartment,Laborer,2021-12-01,2023-04-25,3,3.62,Accepted
255,58042429527,F,2,11862.75,7853.75,Secondary,Rented apartment,Manager,2021-12-01,2023-05-25,6,5.42,Accepted
256,85032189621,M,0,12653.39,11386.09,Incomplete higher education,Living with parents,Manager,2021-12-01,2023-01-25,5,2.75,Accepted
257,84060673703,M,1,4708.46,16098.62,Higher education,Owned house,Manager,2021-12-01,2022-05-30,7,3.82,Accepted
258,06271677108,M,2,4774.82,29255.74,Higher education,Rented apartment,Manager,2021-12-01,2023-09-22,0,4.28,Accepted
259,77040305122,M,4,10235.96,20880.3,Secondary,Owned house,Manager,2021-12-01,2022-11-26,0,3.7,Accepted
260,89042696033,M,0,13459.38,21479.22,Higher education,Owned house,Laborer,2021-12-01,2023-02-24,6,2.79,Accepted
261,02213031967,F,2,13370.61,8363.13,Incomplete higher education,Living with parents,Self-employed,2021-12-01,2022-09-27,0,6.4,Rejected
262,91040549896,F,3,11295.25,15327.48,Secondary,Rented apartment,Laborer,2021-12-01,2022-07-29,0,6.04,Rejected
263,53022168473,F,4,8548.45,20142.28,Higher education,Rented apartment,Self-employed,2021-12-08,2023-03-03,2,5.65,Accepted
264,76040656560,F,0,5980.78,25451.9,Secondary,Living with parents,Manager,2021-12-08,2023-03-03,0,5.52,Accepted
265,02281190300,M,3,8799.96,15218.1,Higher education,Rented apartment,Self-employed,2021-12-08,2022-08-05,0,4.88,Accepted
266,92050170712,F,4,2747.13,11840.68,Higher education,Living with parents,Laborer,2021-12-08,2023-10-29,7,6.14,Rejected
267,65110365888,M,3,11457.81,10610.0,Incomplete higher education,Living with parents,Self-employed,2021-12-08,2023-03-03,5,3.94,Accepted
268,99120512716,M,3,3932.03,17443.24,Higher education,Owned house,Manager,2021-12-08,2022-07-06,7,5.44,Accepted
269,58070486357,F,2,6330.58,13813.47,Higher education,Living with parents,Laborer,2021-12-08,2022-11-03,2,4.82,Accepted
270,99120834581,F,1,3732.27,7156.06,Secondary,Owned house,Manager,2021-12-08,2023-08-30,0,6.64,Rejected
271,61091519319,M,2,13310.45,4838.23,Higher education,Living with parents,Manager,2021-12-08,2022-07-06,2,1.9,Accepted
272,56111621589,F,3,9713.06,10650.08,Higher education,Rented apartment,Self-employed,2021-12-08,2023-03-03,5,3.81,Accepted
273,80022597762,M,0,9047.71,20465.22,Higher education,Rented apartment,Laborer,2021-12-15,2023-04-09,3,2.3,Accepted
274,67102756094,M,2,5799.99,24230.27,Secondary,Rented apartment,Laborer,2021-12-15,2022-11-10,0,3.17,Accepted
275,84042384911,M,1,14605.14,9149.43,Secondary,Rented apartment,Self-employed,2021-12-15,2022-10-11,6,4.1,Accepted
276,93011532777,M,4,13978.46,5951.82,Higher education,Living with parents,Manager,2021-12-15,2023-06-08,4,3.63,Accepted
277,85032189621,F,2,6434.5,7555.94,Higher education,Living with parents,Manager,2021-12-15,2022-11-10,4,5.12,Accepted
278,98052890107,F,3,14970.31,2812.23,Secondary,Owned house,Laborer,2021-12-15,2022-11-10,0,7.02,Rejected
279,99120834581,F,1,2450.13,13068.68,Higher education,Owned house,Laborer,2021-12-15,2023-09-06,0,5.38,Accepted
280,05303184672,M,2,8765.93,11320.39,Higher education,Rented apartment,Laborer,2021-12-15,2023-01-09,0,5.01,Accepted
281,60030863756,M,3,9927.07,21269.48,Incomplete higher education,Living with parents,Manager,2021-12-15,2023-10-06,1,3.64,Accepted
282,70081744997,F,0,8087.03,15521.8,Incomplete higher education,Living with parents,Self-employed,2021-12-15,2023-02-08,0,4.86,Accepted
283,66082425995,M,3,2539.19,26895.22,Higher education,Owned house,Self-employed,2021-12-15,2023-02-08,5,4.09,Accepted
284,87092733324,F,0,3618.01,5682.27,Secondary,Living with parents,Manager,2021-12-15,2022-08-12,7,4.31,Accepted
285,59102659263,F,1,12675.96,14500.47,Higher education,Owned house,Self-employed,2021-12-15,2023-02-08,4,4.76,Accepted
286,89021623793,F,4,12981.65,2818.54,Secondary,Owned house,Manager,2021-12-22,2023-10-13,7,5.93,Accepted
287,67102756094,M,3,6546.84,20176.02,Secondary,Living with parents,Manager,2021-12-22,2023-12-12,4,3.71,Accepted
288,56111131979,M,0,9829.39,20945.83,Secondary,Living with parents,Laborer,2021-12-22,2022-10-18,0,4.02,Accepted
289,72061926062,M,1,14262.96,29735.6,Secondary,Owned house,Self-employed,2021-12-22,2023-05-16,0,4.14,Accepted
290,60010878563,M,4,6816.88,2695.31,Secondary,Owned house,Laborer,2021-12-22,2023-04-16,4,4.02,Accepted
291,98082920521,M,1,13204.75,4232.78,Higher education,Rented apartment,Laborer,2021-12-22,2022-06-20,4,2.6,Accepted
292,58042429527,M,4,7205.59,29660.47,Secondary,Owned house,Manager,2021-12-22,2023-01-16,3,5.59,Accepted
293,01311928834,M,4,6390.09,13397.34,Secondary,Living with parents,Self-employed,2021-12-22,2023-10-13,0,6.07,Rejected
294,53050435057,M,2,4206.34,24238.13,Higher education,Owned house,Manager,2021-12-29,2023-12-19,2,2.64,Accepted
295,90102143226,F,2,12998.31,25506.0,Incomplete higher education,Rented apartment,Laborer,2021-12-29,2023-09-20,0,5.52,Accepted
296,70070850929,M,4,5532.92,1066.29,Secondary,Living with parents,Self-employed,2021-12-29,2023-01-23,7,4.78,Accepted
297,05303184672,F,3,2042.7,15956.24,Secondary,Rented apartment,Self-employed,2021-12-29,2023-11-19,0,8.23,Rejected
298,58122542971,F,2,9905.44,1986.96,Secondary,Rented apartment,Self-employed,2021-12-29,2022-08-26,0,5.08,Accepted
299,67082424923,M,3,4249.85,4214.39,Secondary,Owned house,Laborer,2021-12-29,2022-09-25,0,4.24,Accepted
300,92091956796,M,2,9283.11,10000.16,Secondary,Owned house,Laborer,2021-12-29,2023-01-23,0,4.1,Accepted
301,81110250227,M,0,13417.43,9576.94,Higher education,Owned house,Self-employed,2022-01-05,2022-10-02,0,1.24,Accepted
302,64020831292,M,4,10579.69,15903.87,Higher education,Owned house,Manager,2022-01-05,2023-10-27,2,3.01,Accepted
303,76070520623,F,2,5747.34,12707.49,Secondary,Rented apartment,Laborer,2022-01-05,2023-03-01,7,5.47,Accepted
304,96032273201,F,1,9829.44,7337.28,Higher education,Living with parents,Laborer,2022-01-05,2023-08-28,0,5.68,Accepted
305,99120512716,F,3,13032.99,24052.47,Secondary,Rented apartment,Laborer,2022-01-05,2023-09-27,0,7.41,Rejected
306,01230101756,M,3,13711.39,8984.21,Secondary,Living with parents,Laborer,2022-01-05,2022-12-31,0,5.79,Accepted
307,61091519319,M,1,10872.64,4524.85,Incomplete higher education,Living with parents,Self-employed,2022-01-05,2022-11-01,3,3.47,Accepted
308,71012885096,F,4,7816.1,22372.57,Incomplete higher education,Rented apartment,Self-employed,2022-01-05,2023-06-29,0,6.73,Rejected
309,58020426094,F,3,4596.38,29339.74,Incomplete higher education,Living with parents,Laborer,2022-01-12,2022-07-11,3,7.2,Rejected
310,91030269598,F,2,5550.71,27426.39,Incomplete higher education,Owned house,Manager,2022-01-12,2023-06-06,0,6.84,Rejected
311,98052890107,M,0,8768.37,27900.82,Higher education,Owned house,Laborer,2022-01-12,2024-01-02,7,2.36,Accepted
312,58070486357,M,4,11529.69,6810.73,Incomplete higher education,Living with parents,Manager,2022-01-12,2022-11-08,6,5.24,Accepted
313,85022542523,F,0,5724.86,9155.12,Incomplete higher education,Owned house,Self-employed,2022-01-12,2023-05-07,1,4.69,Accepted
314,56111621589,F,3,14797.95,21054.26,Secondary,Living with parents,Laborer,2022-01-12,2023-09-04,6,6.23,Rejected
315,51031167016,F,1,10900.26,18213.77,Higher education,Owned house,Self-employed,2022-01-12,2022-12-08,5,3.54,Accepted
316,02213031967,M,3,5565.09,14621.74,Higher education,Owned house,Laborer,2022-01-12,2023-06-06,0,3.66,Accepted
317,88053050299,M,0,11671.97,8533.38,Higher education,Living with parents,Manager,2022-01-19,2023-07-13,5,3.03,Accepted
318,97040317055,F,4,8704.78,10436.6,Secondary,Living with parents,Self-employed,2022-01-19,2023-03-15,4,7.41,Rejected
319,71052329102,F,1,2612.09,14397.38,Higher education,Owned house,Self-employed,2022-01-19,2022-12-15,6,4.37,Accepted
320,87121517782,M,4,9581.45,4388.64,Higher education,Living with parents,Self-employed,2022-01-19,2023-07-13,3,2.69,Accepted
321,73060555366,M,1,6347.77,2838.07,Higher education,Living with parents,Laborer,2022-01-19,2023-10-11,5,1.86,Accepted
322,49051037293,F,1,4155.34,2652.6,Secondary,Owned house,Self-employed,2022-01-19,2023-04-14,7,4.95,Accepted
323,72100136874,M,2,10830.17,21586.78,Incomplete higher education,Rented apartment,Manager,2022-01-19,2022-12-15,0,4.57,Accepted
324,58072450512,F,0,6578.4,10026.6,Secondary,Rented apartment,Manager,2022-01-19,2022-12-15,4,5.54,Accepted
325,60030863756,M,1,10434.41,24066.76,Higher education,Rented apartment,Laborer,2022-01-19,2023-08-12,3,2.48,Accepted
326,81110250227,F,3,9281.2,13667.93,Incomplete higher education,Living with parents,Self-employed,2022-01-26,2022-08-24,0,6.34,Rejected
327,62101403936,M,1,4971.74,6897.98,Incomplete higher education,Living with parents,Manager,2022-01-26,2023-02-20,7,3.23,Accepted
328,64020831292,M,2,9489.76,29068.77,Secondary,Living with parents,Laborer,2022-01-26,2022-11-22,5,4.6,Accepted
329,66082425995,F,4,13058.95,2403.68,Incomplete higher education,Living with parents,Laborer,2022-01-26,2023-01-21,0,5.77,Accepted
330,59102659263,M,0,14567.77,18581.28,Higher education,Living with parents,Self-employed,2022-01-26,2023-05-21,6,1.48,Accepted
331,02281190300,F,1,7225.11,11095.69,Incomplete higher education,Rented apartment,Self-employed,2022-02-02,2023-03-29,0,6.02,Rejected
332,97122667659,M,2,11824.29,24818.95,Incomplete higher education,Living with parents,Laborer,2022-02-02,2023-07-27,0,5.52,Accepted
333,72061926062,M,2,10125.09,6599.52,Incomplete higher education,Living with parents,Laborer,2022-02-02,2023-02-27,5,4.63,Accepted
334,84042384911,M,0,2006.91,19924.28,Secondary,Living with parents,Manager,2022-02-02,2023-02-27,6,4.36,Accepted
335,81110250227,F,4,2850.89,6274.94,Higher education,Owned house,Laborer,2022-02-02,2022-08-01,3,5.89,Accepted
336,58042429527,F,3,10326.09,4396.75,Higher education,Living with parents,Manager,2022-02-02,2023-02-27,7,3.9,Accepted
337,81101448297,F,2,13064.69,1398.29,Incomplete higher education,Living with parents,Self-employed,2022-02-02,2022-09-30,0,5.21,Accepted
338,85032189621,M,1,7457.81,15701.43,Incomplete higher education,Living with parents,Manager,2022-02-02,2023-09-25,0,4.2,Accepted
339,65122618829,F,4,10641.86,9092.9,Higher education,Living with parents,Self-employed,2022-02-02,2022-09-30,3,3.94,Accepted
340,01230101756,M,3,12132.0,9390.19,Secondary,Living with parents,Laborer,2022-02-02,2023-06-27,0,5.78,Accepted
341,61091519319,M,4,5337.7,7271.02,Secondary,Owned house,Self-employed,2022-02-02,2023-03-29,5,5.1,Accepted
342,58122542971,F,1,8812.23,7785.77,Higher education,Living with parents,Self-employed,2022-02-02,2024-01-23,6,5.32,Accepted
343,90022651923,M,1,13045.16,10190.74,Secondary,Rented apartment,Manager,2022-02-02,2023-10-25,1,4.09,Accepted
344,88032341309,F,2,10692.82,23797.81,Higher education,Owned house,Manager,2022-02-02,2022-10-30,0,4.23,Accepted
345,76122751168,F,3,2337.96,13207.96,Higher education,Rented apartment,Laborer,2022-02-02,2022-09-30,1,4.91,Accepted
346,65070882017,F,3,7723.33,14405.85,Secondary,Living with parents,Laborer,2022-02-09,2023-12-01,7,4.73,Accepted
347,81101448297,F,0,12829.93,7288.25,Secondary,Owned house,Manager,2022-02-09,2023-10-02,3,4.58,Accepted
348,73022480241,F,0,9495.95,22474.65,Higher education,Owned house,Laborer,2022-02-09,2023-12-01,0,4.0,Accepted
349,87092733324,F,4,4011.59,24479.66,Incomplete higher education,Living with parents,Laborer,2022-02-09,2023-10-02,3,5.73,Accepted
350,96031852314,M,3,13122.06,7641.81,Incomplete higher education,Rented apartment,Manager,2022-02-09,2023-12-01,0,5.83,Accepted
351,92050170712,M,3,12887.74,6713.96,Secondary,Living with parents,Laborer,2022-02-16,2024-02-06,2,4.74,Accepted
352,92021262474,F,0,13044.4,16919.71,Secondary,Owned house,Manager,2022-02-16,2024-01-07,2,4.55,Accepted
353,62101403936,F,0,11803.05,17533.81,Secondary,Living with parents,Laborer,2022-02-16,2023-02-11,4,3.74,Accepted
354,99070503534,M,4,3189.18,10870.11,Secondary,Rented apartment,Self-employed,2022-02-16,2023-02-11,0,6.64,Rejected
355,85022542523,F,1,13455.15,14193.27,Higher education,Living with parents,Manager,2022-02-16,2024-02-06,0,3.59,Accepted
356,05303184672,M,0,13215.13,11345.87,Higher education,Rented apartment,Laborer,2022-02-16,2023-03-13,0,4.06,Accepted
357,58020426094,M,4,11955.78,7939.39,Secondary,Owned house,Self-employed,2022-02-23,2024-02-13,7,4.53,Accepted
358,90102143226,M,0,5123.6,25172.22,Incomplete higher education,Owned house,Laborer,2022-02-23,2023-11-15,0,4.08,Accepted
359,93060411492,M,0,7290.89,25872.75,Higher education,Rented apartment,Manager,2022-02-23,2022-08-22,5,2.86,Accepted
360,59040538996,F,2,14789.68,4271.1,Secondary,Rented apartment,Manager,2022-02-23,2023-07-18,3,4.22,Accepted
361,90022651923,F,2,10347.17,24448.38,Incomplete higher education,Living with parents,Manager,2022-02-23,2022-10-21,0,6.01,Rejected
362,91041803526,M,1,14156.83,6706.95,Incomplete higher education,Living with parents,Self-employed,2022-02-23,2023-08-17,3,4.16,Accepted
363,97122667659,M,3,5571.09,28552.84,Incomplete higher education,Rented apartment,Laborer,2022-03-02,2023-12-22,4,4.35,Accepted
364,71052329102,M,0,7992.82,25268.32,Higher education,Owned house,Laborer,2022-03-02,2023-12-22,0,1.08,Accepted
365,73060555366,M,0,14130.73,29661.71,Secondary,Living with parents,Laborer,2022-03-02,2024-01-21,1,3.36,Accepted
366,96032273201,M,4,2808.46,12975.89,Secondary,Rented apartment,Manager,2022-03-02,2023-11-22,0,4.92,Accepted
367,58122002814,M,3,9748.55,6921.18,Incomplete higher education,Living with parents,Laborer,2022-03-02,2023-07-25,6,5.2,Accepted
368,73022480241,M,2,3006.85,10659.43,Higher education,Owned house,Manager,2022-03-02,2022-11-27,0,2.6,Accepted
369,02281190300,F,2,4048.83,15201.62,Higher education,Rented apartment,Self-employed,2022-03-09,2023-10-30,0,5.33,Accepted
370,97122667659,M,3,5379.06,15868.63,Incomplete higher education,Living with parents,Manager,2022-03-09,2023-12-29,0,5.57,Accepted
371,95103138648,M,2,5072.15,26042.33,Incomplete higher education,Rented apartment,Manager,2022-03-09,2023-08-31,0,4.95,Accepted
372,52080256464,M,4,10615.04,7255.94,Higher education,Rented apartment,Laborer,2022-03-09,2023-03-04,6,3.38,Accepted
373,64020831292,M,0,10134.98,8904.8,Incomplete higher education,Owned house,Laborer,2022-03-09,2022-11-04,1,3.4,Accepted
374,70070850929,F,0,2500.17,28562.1,Higher education,Rented apartment,Self-employed,2022-03-09,2022-09-05,0,4.14,Accepted
375,81101448297,F,2,10350.11,7072.86,Higher education,Living with parents,Manager,2022-03-09,2023-09-30,2,4.76,Accepted
376,79031550799,F,4,13352.44,12762.6,Higher education,Owned house,Manager,2022-03-09,2024-01-28,7,4.97,Accepted
377,89042696033,F,1,10512.85,21060.0,Secondary,Owned house,Manager,2022-03-09,2023-10-30,0,5.3,Accepted
